move_num,color_next,winrate_B,winrate_W,LZ_next_move,variation,actual_next_move,LZ_all_next_moves
0,B,43.38,56.62,Q16,"Q16 D4 D16 Q4 R6 R14 C6 C14 F3 F4 G4 F5 D3",Q4,Q16 D16 Q4 D4 Q17 D17 Q3 R16 D3 C16 C4 R4 
1,W,43.40,56.60,D16,"D16 Q16 D4 C3 D3 C4 D5 C6 C5 B5 C2 F17 C8 C14 F16 G16",D4,D16 Q16 D4 
2,B,43.93,56.07,D16,"D16 R16 P17 Q14 C3 C4 D3 F3 E3 E4 F2 R3 R4 Q3 O3 P3",Q17,D16 Q16 C3 Q17 R16 
3,W,43.17,56.83,D16,"D16 C17 D17 C16 D15 B14 O3 Q14 R3 Q3 R4 Q5 Q2 P2 R2 C3 D3 C4 D5",D16,D16 D17 C16 C17 
4,B,43.67,56.33,C17,"C17 D17 C16 D15 B14 O3 Q14 R3 Q3 R4 Q5 Q2 P2 R2 H17 L17 H15 O17 C3 D3 C4 D5 C5 D6 C6",F3,C17 C3 R14 C14 Q14 F17 Q15 
5,W,42.88,57.12,R3,"R3 Q3 R4 R6 R5 Q5 S6 C6 D6 D7 E6 C4 C3 C5 F4 D5 E4 B3",C6,R3 C6 R15 O3 H3 E3 R6 
6,B,43.46,56.54,C17,"C17 C16 D17 F17 E17 E16 F18 R3 R4 Q3 O3 P3 P4 O2 Q14 G17 G18 H17 S3",R12,C17 Q15 O3 D3 F17 R14 Q14 C14 
7,W,42.30,57.70,R3,"R3 R4 Q3 P4 O2 F17 C14 D17 C17 C18 E17 D18 E16 E18 E3 F4 N3 F16",R6,R3 O3 F17 Q16 C14 
8,B,44.10,55.90,R5,"R5 Q6 O4 Q9 P10 Q16 P17 R16 R17 S17 P16 S15",R5,R5 O3 C17 F17 Q15 S5 D3 R8 
9,W,44.21,55.79,Q6,"Q6 O4 Q9 P10 R10 P9 Q16 P17 R16 R17",Q6,Q6 Q16 
10,B,44.35,55.65,O4,"O4 Q9 P10 O8 Q10 R9 R10 M3 M4 L4 M5 O3 L3",O4,O4 O3 
11,W,43.51,56.49,Q9,"Q9 P10 O8 L4 Q16 P17 R16 R17 S17 P16 Q14",Q9,Q9 Q16 R10 Q10 R9 M3 
12,B,44.36,55.64,P10,"P10 O8 C17 D17 C16 C14 C15 D15 B14 M3 Q10 R9 S6 S7 Q15",R10,P10 Q15 P12 C17 R10 D3 F17 L4 C14 
13,W,42.91,57.09,Q16,"M3 M4 L4 M5 N2 R9 R8 O9 L5 L6 K6 L7 K7 L8 E3",E3,Q16 M3 Q10 R9 N7 O9 
14,B,43.95,56.05,F4,"F4 M3 D5 C5 C3 E4 F5 E2 K3 E5 N6 P2 P3 O2",F4,F4 R9 Q10 O9 P10 
15,W,43.68,56.32,M3,"M3 M4 L4 M5 N3 O3 H3 R9 R8 O9 L5 L6 K6 K7 J6 L7 J7",K3,M3 Q16 Q10 O2 N7 R9 H3 
16,B,45.81,54.19,M3,"M3 K5 F7 H6 D7 E6 F6 E7 E8 E5 F5",M3,M3 D5 R9 Q10 F7 
17,W,44.97,55.03,K5,"H3 F7 H6 D7 E6 G5 E7 J4 M4 N4 M5 K5 L3 M2 N6 E8 F8 G7 F9 E9 E10",H3,K5 H3 J6 F6 O2 Q16 
18,B,45.56,54.44,F7,"F7 H6 D7 E6 G5 E7 J4 M4 N4 M5 K5 L3 M2 N6 E8 F8 G7 F9 E9 E10 D10 F10 C9 E5 J6",F7,F7 R9 Q10 F6 G6 G7 F17 H6 N7 C14 H4 
19,W,44.35,55.65,H6,"H6 D7 E6 G5 E7 J4 M4 N4 M5 E8 F8 G7 F9 K5 L3 M2 N6 E9 E10 D10 F10 C9 E5 J6 H7 G6 D12",O2,H6 J6 D8 G5 O2 Q16 D7 R9 
20,B,49.81,50.19,O3,"O3 R3 Q3 S5 S4 Q16 P17 R16 R17 S17 P16 Q14 P13 P14 O14 O13",D7,O3 L3 N2 J4 D7 R9 N7 S5 O9 
21,W,45.58,54.42,R3,"C7 O3 R3 Q3 S5 S4 R4 S3 Q5 R2 R9 Q10 P9 D8 Q16 P17 R16 R17 S17 P16 Q14 P13",D6,R3 C7 D6 M2 E6 Q16 N4 G5 
22,B,47.31,52.69,E6,"E6 C7 D8 R3 Q3 S5 R2 R4 Q5 N3 N4 M2 O3 N2 C8 R9 Q10 P10 P9 P11",E6,E6 O3 J4 L3 
23,W,46.51,53.49,R3,"R3 Q3 S5 R2 R4 Q5 C7 D8 N3 N4 M2 O3 N2 S7 S6 S2 Q10 R9 Q11 R11 O6 P13 O17 P16 L17",E8,R3 E8 C7 M2 N4 
24,B,48.61,51.39,E7,"E7 R3 Q3 S5 R2 R4 C7 M2 Q5 N3 C14 Q16 P17 R16 R17 S17 P16 Q14 P13 S15 P14",E7,E7 F8 
25,W,48.09,51.91,R3,"R3 Q3 S5 R2 R4 C7 M2 Q5 N3 C14 Q16 P17 R16 R17 S17 P16 Q14 P13 S15 P14 G17 C17 C16",B8,R3 F2 B8 M2 N4 Q16 
26,B,50.77,49.23,O3,"O3 J6 C9 R3 Q3 S5 S4 R4 S3 C8 D8 D9 C10 E9 D11 E11 E12 F11 H7 D12 C12 D13 C13 D14 B15 J7",C9,O3 N2 L3 C9 Q10 N7 J4 O9 
27,W,45.52,54.48,R3,"R3 Q3 S5 R2 R4 Q5 N3 N4 M2 O3 N2 F17 R9 Q10 P10 P9 P11 P8 S9 Q12 O6 N8",R3,R3 F2 M2 C8 Q16 N4 N3 R9 
28,B,45.58,54.42,Q3,"Q3 S5 R2 R4 Q5 N3 N4 M2 O3 N2 S4 S3 S6 T4 S7 S2 R8 Q11 Q10 Q16 P17 R16 R17 S17 P16 S15",Q3,Q3 S6 S5 
29,W,45.41,54.59,S5,"S5 R2 R4 Q5 N3 N4 M2 O3 N2 S4 S3 S6 T4 S7 S2 R8 Q11 Q10 Q16 P17 R16 R17 R11 S11 P10 R9 Q12 R13 Q13 Q14 P14",Q2,S5 Q2 N4 
30,B,54.90,45.10,O3,"O3 N2 L3 K5 S4 S3 S6 P2 L6 L5 M5 M6 L7 R9",O3,O3 S3 R4 S6 S5 
31,W,56.30,43.70,N2,"N2 L3 K5 P2 P1 P3 S5 R2 S2 Q1 R4 F2 J7 C3 C4 D2 E2 E1 D3 B2 B3 C2",Q16,N2 R4 Q16 S5 S2 M2 S3 P2 R9 
32,B,57.65,42.35,P17,"P17 N2 L3 R4 Q5 S5 S6 S7 R2 S3 P2 R16 R17 Q13 F2 E2 P11 R13",P17,P17 S3 R16 P16 S5 
33,W,57.02,42.98,N2,"N2 L3 K5 P2 P1 P3 R16 R17 S17 P16 S15 Q15 P15 R15 S16 Q13 R18 Q18 R19 O15 P14",P11,N2 R16 R4 S5 S2 S3 P16 R9 M2 Q10 P2 P11 
34,B,60.64,39.36,S3,"S3 R2 S4 S6 N2 R4 S5 Q5 S2 P2 S1 N5 O5 O6",S3,S3 Q14 P13 Q10 Q13 S5 F2 P12 
35,W,60.42,39.58,R16,"R16 Q10 P10 P9 R9 S9 S8 S10 P8 O9 O8 N9 N8 M9 M8 L9 L8 K9 R2 R4 N2 M2 S2 L5 K8 K6 J7 H5 J9 J10 H9",Q13,R16 Q13 R2 N2 S2 P16 
36,B,62.67,37.33,R16,"R16 R13 F2 J6 C3 C4 D2 E2 E1 D3 B2 B3 C2 B9 C10 F17 L5 K5 L6 J8 S8 R8 R9 Q8 S7 S6 S5",R16,R16 Q10 R13 R9 F2 Q12 S14 
37,W,61.66,38.34,R13,"R13 F2 J6 C3 C4 D2 B9 L5 K5 L6 J8 C10 E2 E1 D3 B2 B3",R13,R13 R15 N2 S2 M2 
38,B,61.96,38.04,F2,"F2 J6 L5 K5 L6 J8 G9 E2 J10 K9 F17 C14 D17 C17 C18 E17 D18 E16",F2,F2 S8 K6 C17 J6 L5 K5 K7 J7 
39,W,60.68,39.32,K6,"J6 L5 K5 L6 J8 G9 E2 J10 L8 F17 D13 C17 D17 C16",G5,K6 J6 E2 N2 R15 S2 R2 M2 L5 C8 M4 
40,B,71.98,28.02,C3,"C3 E2 C4 D5 B5 F5 E4 E5 D3 G2 E1 C11 C7 B6 B7 A7 B9 H7",C3,C3 J6 J5 H6 J4 E4 J7 S8 E5 D2 
41,W,70.99,29.01,E2,"E2 C4 D5 B5 F5 E4 E5 D3 R2 S4 N2 M2 N3 N4 M4 P2 P1 P3",C8,E2 C4 D3 
42,B,79.32,20.68,D8,"D8 E2 C4 D5 E4 D3 B5 C2 C7 B6 B7 A7 B9 N2 L3 S2 S4 P2 K4 K2",D8,D8 C4 C7 D3 
43,W,75.60,24.40,E2,"E2 C4 D5 E4 D3 B5 B9 C10 B10 C11 C2 C7 B6 B7 A7 B11 F17 B2 B1 A3 A5 A4 A6",D9,E2 C4 D9 D3 
44,B,82.45,17.55,C10,"C10 C4 D3 B3 E4 D2 C2 B2 L5 K5 K6 J5 L6 H7 G9 J8 C14 F17",C10,C10 D10 C4 C7 D3 B9 
45,W,82.44,17.56,C4,"C4 D3 B3 E4 D2 C2 B2 K5 J7 H6 L4 L6 M6 M7 N6 N2",D10,C4 D10 E2 D3 
46,B,86.99,13.01,D11,"D11 F10 C12 C4 D3 F5 E5 E4 E2 B3 B2 B4 H8 J6 G11 A2 H2 J2 H4 H5 J4 G4 G3 J3",D11,D11 C11 
47,W,86.51,13.49,F10,"F10 C12 C4 D3 F5 E5 E4 E2 B3 B2 B4 H8 J6 G11 G10 H10 F11 G12 F12 F13 E13 G13",F10,F10 E11 E10 F9 G8 C11 
48,B,87.27,12.73,C12,"C12 C4 D3 F5 E5 E4 E2 B3 B2 B4 H8 J6 G11 G10 H10 H11 F11 H9 J10 G8 J9 G7 G9 F8 E10",C12,C12 F9 C7 E11 E10 C11 C4 C13 B5 
49,W,87.08,12.92,C4,"C4 D3 F5 E5 E4 E2 B3 B2 B4 J7 J6 H6 H5 K6 A2 J5 J4 G11 F17 S8 Q10 S6",C4,C4 E2 D3 B11 
50,B,87.68,12.32,D3,"D3 E4 E2 B3 B2 C14 F12 H10 J7 N2 M2 N3 N4 M4 P2",D3,D3 D2 E4 H6 B5 J6 J4 F5 H8 H7 
51,W,87.15,12.85,E4,"E4 E2 B3 B2 C14 G11 G10 F11 H10 F5 H11 G13 H7 J6 J7 L6 J5 S8 R8 R9",B11,E4 F5 B3 B11 
52,B,89.19,10.81,C11,"C11 E4 E2 B3 B2 C14 F12 H10 J7 L5 N2 L7 K8 K10 L8 N7 J5",C11,C11 E4 E10 E11 F9 B12 
53,W,87.72,12.28,E4,"E4 E2 B3 B2 C14 D14 C15 F12 H10 J7 K5 L7 M6 N2 S4 R4 S5 R2 L6 S7 S6",E4,E4 F5 B3 C2 
54,B,87.65,12.35,E2,"E2 B3 B2 C14 D14 C15 F12 H10 J7 K5 L7 M6 N2 S4 R4 S5 R2 L6 S7 S6 P7 R8",E2,E2 F5 D2 C7 D1 E1 F1 
55,W,86.86,13.14,B3,"B3 B2 C14 F12 H10 J7 N2 M2 S2 R4 R2 L6 M5 L5 K7 J6 N3 N4",B3,B3 C14 F5 G8 
56,B,86.77,13.23,B2,"B2 C14 H6 K6 H5 F12 E11 G9 F11 G11 G12 H11 F13",B2,B2 F5 
57,W,86.56,13.44,C14,"C14 D14 D13 C13 E14 B14 D15 B15 R2 S4 S6 N2 R4 S5 Q5 S2 P2 S1 N5 L4 K5 L5 L6 M6",H7,C14 C2 F5 G8 E11 N2 A2 B5 
58,B,88.03,11.97,G10,"H8 G8 F8 F9 G7 G9 H6 J7 J6 K6 K7 J8 K5 L6",G11,G10 H8 C15 G8 F9 F5 E5 J6 A3 B4 C7 E10 B5 
59,W,87.25,12.75,G10,"G10 H10 H9 F11 E10 F5 H11 J10 E11 E12 F12 G12 F13 E13 E14 D14 F14",G10,G10 G8 F11 C2 N2 G9 
60,B,88.56,11.44,H10,"H10 F11 E10 E9 F9 E11 F8 E10 G9 G12 H11 H12 J9 C14 D14 C15 E13 F12 C13 G15 F14 F15 G14",H10,H10 F5 F11 E10 H8 H6 E11 G8 
61,W,88.05,11.95,G8,"F11 E10 E9 F9 E11 F8 E10 G9 G12 H11 C14 D14 D15 B14 D13 B15 C13 B13 C17 B10",F11,G8 F11 H9 C2 H11 E11 G9 E12 
62,B,89.56,10.44,E10,"E10 E9 F9 E11 F8 E10 G9 G12 H11 H12 D14 F13 C16 C17 C15 H9 H8 J9 J8 K9 K8",E10,E10 H9 F12 H8 C15 F9 F5 F8 G9 G8 
63,W,89.60,10.40,E9,"E9 F9 E11 F8 E10 G9 G12 H11 H12 D14 E13 C16 H9 F5 C17 C15 B17 E14 F16",S2,E9 H9 R2 H11 G12 N2 C2 S2 
64,B,93.89,6.11,S4,"S4 M2 L2 N2 L3 P2 L5 S6 H9 G8 G9 F8 E9 F9 J5 G12 H11",S4,S4 R4 B4 E5 
65,W,92.69,7.31,E9,"E9 F9 E11 F8 E10 G9 G12 H11 C14 D14 D15 B14 E14 B15 C13 B13 B12 B10",M2,E9 N2 M2 H9 
66,B,93.89,6.11,L2,"L2 N2 L3 P2 S6 S7 L5 H9 T2 R2 M1 N1 P1 T6 S5 M4",L2,L2 P2 N2 R8 
67,W,93.65,6.35,N2,"N2 L3 P2 S6 S7 L5 H9 F9 T6 G9 J9 H11 K2 K1 K6 L6 K5 L8",N2,N2 N3 L3 E9 
68,B,93.70,6.30,L3,"L3 P2 S6 S7 L5 H9 F9 J10 H11 G9 J6 L6 K5 R8 F17 D18 J16 C14",L3,L3 S6 
69,W,91.90,8.10,K2,"K2 L1 P1 L5 K6 S8 S6 L6 K7 Q10",K2,K2 P2 N3 P3 P1 
70,B,92.57,7.43,S6,"S6 S7 L1 P1 P3 P2 L5 K6 L6 K7 M8 R8 H9 K9",K1,S6 L1 M1 K1 L5 R8 K4 P7 P2 S8 
71,W,90.69,9.31,P2,"P2 L5 H9 F9 J10 H11 G9 J6 H6 J5 M7 K8 L6 K6 M5 M4 G4 M8 N8",P2,P2 N3 M1 L5 J1 
72,B,91.32,8.68,L5,"L5 H9 F9 J10 H11 G9 J6 H6 J5 M7 K8 L6 K6 M5 M4 G4 M8 N8 M9",L5,L5 S6 R8 S8 L6 K4 M6 H9 E5 
73,W,90.88,9.12,H9,"H9 F9 J10 H11 G9 J6 E11 F8 L6 K5 N6 H6 S6 F17 H17 F15",K6,H9 G12 S6 L6 H11 G8 E9 M5 R8 K6 M1 R9 
74,B,92.18,7.82,L6,"L6 K7 L7 H9 F9 J10 H11 G9 S8 R8 R9",L6,L6 S8 M7 S6 K5 R8 F9 H9 E5 A3 L1 J4 B4 T2 
75,W,92.15,7.85,K7,"K7 M8 H9 F9 S6 G9 J9 H11 O7 O8 N6 L7",K7,K7 H9 L7 H11 E9 G12 G8 
76,B,92.79,7.21,M8,"M8 R8 G9 K9 H11 F13 F9 L10 F17 D18 J16 C14",M8,M8 L7 S8 H9 S6 R8 F9 H11 Q10 G9 J4 E5 T2 R9 B4 F12 F17 L1 
77,W,91.50,8.50,R8,"R8 G9 K9 H11 F13 F9 L10 F17 D18 J16 C14 N10 L12 N12 K15 K16",S7,R8 H9 S6 R9 H11 O7 E9 R15 S7 G12 G8 N6 
78,B,93.78,6.22,G9,"G9 K9 H11 O6 O8 L10 N6 O7 N7 N9 F17 D18",P7,G9 P7 H11 H9 F9 F17 R8 S6 E5 S13 J4 D17 H8 G8 L1 B4 
79,W,92.27,7.73,P6,"P6 O7 O6 N6 N5 N7 O5 M5 Q10 H9 K9 G12 L10 J4 K4 K5 J5",P6,P6 H9 R9 H11 E9 R15 G8 O8 Q10 
80,B,92.74,7.26,O7,"O7 O6 N6 N5 N7 O5 M5 Q10 R8 Q8 S8 Q7 S6 T6 T5 S5 H9",O7,O7 O6 H9 R8 O8 G9 F9 J4 E5 H11 S13 
81,W,92.68,7.32,O6,"O6 N6 N5 M7 H9 F9 O5 M5 J10 H11 G9 F17 D18",O6,O6 Q10 R15 R9 H9 O9 H11 E9 
82,B,93.29,6.71,N6,"N6 N5 M7 Q10 G9 H9 J9 H8 F9 J10 H11 K10 F12 F17",N6,N6 H9 R8 S13 O9 F9 Q10 E5 J4 H11 L9 S9 G9 S11 
83,W,92.93,7.07,H9,"N5 N7 Q10 G9 K9 H11 O5 M5 L10 F17 F13 F9 D18 J16 C14",R15,H9 N5 O9 R15 Q10 H11 G8 E9 S14 
84,B,94.79,5.21,H8,"Q15 H9 F9 J10 H11 G9 S15 R14 P16 Q10 H17 F17",Q15,H8 Q15 S16 R8 H9 G9 S9 E5 Q10 L1 F9 H11 
85,W,93.02,6.98,H9,"H9 F9 J10 H11 G9 S15 R14 P16 Q10 H17 F17 H15 K17 G17",S16,H9 S16 H11 N5 S14 G8 E9 G12 P16 
86,B,93.43,6.57,P16,"P16 H9 G9 J9 H11 S14 F17 D18 K11 C14 J17 R18 O13",P16,P16 R8 
87,W,92.54,7.46,H9,"H9 G9 J9 H11 S14 F17 D18 K11 C14 J17 R18 O13",S14,H9 N5 S14 S17 H11 G8 G12 E9 
88,B,96.33,3.67,H8,"H8 J8 H9 K10 F17 D18 F15 C14 J12 L11 L13 N11 E18 E14",G9,H8 G8 G9 H9 R8 H11 P12 F9 E5 F17 J8 C7 B4 
89,W,93.73,6.27,H9,"H9 J10 K9 J9 J8 H8 K10 J12 F17 K11 M10 L11",F9,H9 K9 F9 H11 G8 
90,B,96.37,3.63,G8,"G8 J9 F12 G17 H11 F13 E12 L9 L8 K8 K10 K4 J17",G8,G8 H9 E5 H11 
91,W,95.90,4.10,J9,"J9 F12 G17 H11 F13 G12 L9 L8 K8 K10 J10",L8,J9 F13 K9 G12 H11 E9 H9 J1 
92,B,96.74,3.26,G12,"G12 M9 N8 G17 J17 C14 F12 R18 E18 E17 C17",M9,G12 M9 F12 R8 P12 H11 L9 E5 J9 O11 P10 C7 
93,W,96.17,3.83,J9,"J9 H9 L9 F17 C14 G12 D18 J17",L9,J9 L9 F13 H11 K10 H9 L10 
94,B,96.54,3.46,G12,"G12 F17 R8 R9 S8 S9 Q8 T8 P12 Q12 P10 Q10 O11",G12,G12 F12 R8 L10 J9 H11 E5 P12 M10 A3 O11 J4 
95,W,96.07,3.93,F17,"G17 J17 C14 F12 R18 E18 E17 C17 D18 C16 D15 B14",M10,F17 G17 F12 L10 M10 H17 C14 J9 J10 H9 L11 O9 R18 
96,B,97.37,2.63,L10,"N10 M11 F17 D18 B15 C15 C17 D17 B14 B16 B17 C16",N10,L10 F17 G17 N10 P12 O9 R8 F12 J9 E5 F16 L7 J4 C7 B5 
97,W,96.66,3.34,M11,"M11 F17 D18 B15 C15 C17 D17 B14 B16 B17 C16 A16 F14",L10,M11 N11 L11 O9 
98,B,97.39,2.61,G17,"F17 D18 B15 C15 C17 D17 B14 B16 B17 C16 A16",F17,G17 D17 F17 E18 F16 N12 N11 P12 R8 O9 F12 P10 O11 D18 J4 E5 H17 
99,W,96.90,3.10,D18,"D18 R8 R9 S8 S9 S6 Q8 B15 C15 C17 D17 B14",C14,D18 O9 N11 E18 F12 C14 E17 M7 F16 
100,B,97.52,2.48,D18,"D18 C17 C18 N11 F12 B18 B16 B17 B14 B13",D18,D18 C18 C17 N11 D17 N12 P12 R8 F15 E14 F12 O9 F13 E15 P10 O11 F14 E5 J4 
101,W,97.41,2.59,C17,"C17 C18 N11 F12 B12 O9 O10 R8 R9 S8 S9",C17,C17 F12 N11 F16 O9 E12 
102,B,97.48,2.52,C18,"C18 F12 F13 G13 H13 G14 E13 H11 H12 J11 J10 K11 H14 H9 J9 H8 G15 B12",F15,C18 F12 F15 N11 E15 P12 O9 R8 N12 J16 H17 F13 H16 J17 P10 S17 E14 O11 F14 J4 
103,W,97.15,2.85,N11,"N11 C18 B12 L16 R18 F12 M17 L17 M16 M15 L18 K18 N18",G16,N11 C18 R18 F12 O9 E14 F14 N9 L16 
104,B,97.56,2.44,F16,"F16 E14 F12 G17 C18 B18 J17 F18 D17 B16 G15 H18 D15 K17",F16,F16 E15 E16 G17 R8 P12 D15 
105,W,97.35,2.65,C18,"C18 D14 E14 D13 D15 B14 B15 C13 N11",C18,C18 E14 K17 F12 G17 K16 N11 L17 L16 O9 
106,B,97.71,2.29,D14,"D14 E14 D13 D15 B14 B15 C13 N11 C15 E18",D14,D14 N11 N12 L16 K16 B14 C15 P12 R8 O9 P10 O11 J16 K15 E5 K13 J4 L15 J17 K14 K17 L14 S17 L13 B4 L12 
107,W,97.47,2.53,E14,"E14 D13 D15 B14 C15 N11 O9 N9 K17 L12 J9",G13,E14 D13 C13 D15 O9 N11 G13 
